track_name,track_artist,track_id,user_id,playlist_id,genres,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,duration_ms,popularity_binary
DANÇARINA,PEDRO SAMPAIO,5zNxUkUW9WiV5oyg6gh2wB,Pitex,1Zh26PhGCuY7NxvgEZDh3j,"['funk carioca', 'funk rj']",0.778,0.571,A,-4.776,0.0788,0.0423,0.0,0.0964,0.554,134.999,69,110222,1
GALOPA,PEDRO SAMPAIO,3gK5ckT0cq3t5enyqzzRgV,Pitex,1Zh26PhGCuY7NxvgEZDh3j,"['funk carioca', 'funk rj']",0.763,0.85,C#,-4.036,0.0409,0.285,0.0,0.104,0.77,150.009,68,140500,1
Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Various Artists,6u0EAxf1OJTLS7CvInuNd7,Pitex,1Zh26PhGCuY7NxvgEZDh3j,No Genre,0.876,0.55,D,-5.464,0.152,0.0227,4.52e-05,0.294,0.557,129.924,68,201532,1
Encaixa,MC Kevinho,7yYOMPwpV5CsK0cxoAZT6B,Pitex,1Zh26PhGCuY7NxvgEZDh3j,"['funk carioca', 'funk ostentacao', 'funk pop', 'sertanejo universitario']",0.674,0.789,G,-4.63,0.287,0.354,0.0,0.115,0.874,163.896,0,169350,0
Terremoto,Anitta,7G2XZhDNHo7SSDWSVxC0UT,Pitex,1Zh26PhGCuY7NxvgEZDh3j,"['funk pop', 'funk rj', 'pagode baiano', 'pop', 'pop nacional']",0.891,0.805,G#,-5.836,0.0898,0.329,0.0,0.277,0.967,95.045,60,146276,1
Olha A Explosão,MC Kevinho,6Q4foUefrAyCt8VxJFML56,Pitex,1Zh26PhGCuY7NxvgEZDh3j,"['funk carioca', 'funk ostentacao', 'funk pop', 'sertanejo universitario']",0.778,0.635,F#,-2.892,0.112,0.107,0.0,0.0608,0.379,90.008,75,162053,1
O Grave Bater,MC Kevinho,6cEJheMNRySY0kBB31jtdk,Pitex,1Zh26PhGCuY7NxvgEZDh3j,"['funk carioca', 'funk ostentacao', 'funk pop', 'sertanejo universitario']",0.913,0.742,B,-2.35,0.0562,0.461,5.19e-05,0.0553,0.805,95.017,65,181903,1
Malemolência,Dynho Alves,0ZTr6t4E5UurJE9oRYocbk,Pitex,1Zh26PhGCuY7NxvgEZDh3j,"['brega funk', 'funk carioca']",0.829,0.64,F#,-5.537,0.231,0.553,0.000214,0.131,0.848,160.027,58,135053,1
PUNTO G,Quevedo,0oBtwScT4B4BR5kZitNWd5,Pitex,0ygd4aX7GR7X3zVCOsbMNk,"['rap canario', 'trap latino', 'urbano latino']",0.751,0.761,B,-4.113,0.15,0.251,0.000238,0.0991,0.553,92.032,74,151324,1
DÁKITI,Bad Bunny,47EiUVwUp4C9fGccaPuUCS,Pitex,0ygd4aX7GR7X3zVCOsbMNk,"['reggaeton', 'trap latino', 'urbano latino']",0.731,0.573,E,-10.059,0.0544,0.401,5.22e-05,0.113,0.145,109.928,80,205090,1
cómo dormiste?,Rels B,3fjN3y5x4hN53rykAN2LHQ,Pitex,0ygd4aX7GR7X3zVCOsbMNk,"['r&b en espanol', 'spanish hip hop', 'trap latino', 'urbano espanol', 'urbano latino']",0.627,0.429,C#,-8.255,0.234,0.238,0.0,0.122,0.565,126.426,84,112572,1
"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,2tTmW7RDtMQtBk7m2rYeSw,Pitex,0ygd4aX7GR7X3zVCOsbMNk,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']",0.621,0.782,D,-5.548,0.044,0.0125,0.033,0.23,0.55,128.033,88,198937,1
Darte Remix,Alex Rose,6wxZq37sANWYDJiDN5khyL,Pitex,0ygd4aX7GR7X3zVCOsbMNk,"['reggaeton', 'trap latino', 'urbano latino']",0.809,0.634,A,-6.432,0.0833,0.147,1.85e-06,0.532,0.601,154.979,74,512060,1
Moscow Mule,Bad Bunny,6Xom58OOXk2SoU711L2IXO,Pitex,0ygd4aX7GR7X3zVCOsbMNk,"['reggaeton', 'trap latino', 'urbano latino']",0.804,0.674,F,-5.453,0.0333,0.294,1.18e-06,0.115,0.292,99.968,84,245939,1
Ojitos Lindos,Bad Bunny,3k3NWokhRRkEPhCzPmV8TW,Pitex,0ygd4aX7GR7X3zVCOsbMNk,"['reggaeton', 'trap latino', 'urbano latino']",0.647,0.686,D#,-5.745,0.0413,0.08,1.34e-06,0.528,0.268,79.928,87,258298,1
BESO,ROSALÍA,609E1JCInJncactoMmkDon,Pitex,0ygd4aX7GR7X3zVCOsbMNk,"['pop', 'r&b en espanol']",0.768,0.644,F,-6.671,0.136,0.736,0.000837,0.173,0.53,95.05,86,194543,1
Después de la Playa,Bad Bunny,1dm6z1fWB0cErMszU25dy2,Pitex,0ygd4aX7GR7X3zVCOsbMNk,"['reggaeton', 'trap latino', 'urbano latino']",0.564,0.903,F,-3.221,0.307,0.356,0.0,0.175,0.607,78.293,78,230400,1
Me Porto Bonito,Bad Bunny,6Sq7ltF9Qa7SNFBsV5Cogx,Pitex,0ygd4aX7GR7X3zVCOsbMNk,"['reggaeton', 'trap latino', 'urbano latino']",0.911,0.712,C#,-5.105,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,89,178567,1
"Yo x Ti, Tu x Mi",ROSALÍA,7BlBVFwvbWvcwNcUarQmjk,Pitex,0ygd4aX7GR7X3zVCOsbMNk,"['pop', 'r&b en espanol']",0.78,0.759,C#,-3.292,0.225,0.462,0.000868,0.143,0.579,91.952,74,201040,1
Tití Me Preguntó,Bad Bunny,1IHWl5LamUGEuP4ozKQSXZ,Pitex,0ygd4aX7GR7X3zVCOsbMNk,"['reggaeton', 'trap latino', 'urbano latino']",0.65,0.715,F,-5.198,0.253,0.0993,0.000291,0.126,0.187,106.672,86,243716,1
Efecto,Bad Bunny,5Eax0qFko2dh7Rl2lYs3bx,Pitex,0ygd4aX7GR7X3zVCOsbMNk,"['reggaeton', 'trap latino', 'urbano latino']",0.801,0.475,G,-8.797,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,86,213061,1
Soñar,Morad,3lI1sZnyM1Ju3ApgNo0ITT,Pitex,0ygd4aX7GR7X3zVCOsbMNk,"['drill espanol', 'urbano espanol']",0.816,0.689,F,-5.276,0.0379,0.291,0.00335,0.0884,0.491,126.975,67,255118,1
Zulu,A.D.H.S.,2N0F739pJcD6b4uQe6NxDr,Pitex,1wC4PJlpoturIw2hAxB888,No Genre,0.695,0.95,F#,-8.43,0.105,0.000327,0.881,0.324,0.184,131.988,49,298181,1
Future Dust - Original Mix,Enrico Sangiuliano,3dwDBE5AMcHLxemIAEp2xb,Pitex,1wC4PJlpoturIw2hAxB888,"['dark techno', 'italian techno']",0.788,0.915,G,-4.904,0.0431,0.000695,0.839,0.0962,0.0934,132.005,26,509090,0
Driving Mad,Carbon,6MZ7wWLT1jd2oF21p3TPKl,Pitex,1wC4PJlpoturIw2hAxB888,['melodic techno'],0.8,0.836,D,-7.413,0.0562,0.00051,0.846,0.0763,0.08,127.015,43,360007,0
Platia,FOVOS,6ZDlNJ1RTu4HZv18GYVB2v,Pitex,1wC4PJlpoturIw2hAxB888,No Genre,0.758,0.828,G,-6.815,0.055,0.031,0.462,0.124,0.292,126.013,47,192380,1
Choir Of Spirits,Push,0V6GWgubCBR8955ZWtJ4WR,Pitex,1wC4PJlpoturIw2hAxB888,"['belgian dance', 'bubble trance', 'trance']",0.62,0.701,C#,-9.663,0.0445,0.000809,0.865,0.119,0.187,134.999,21,405439,0
Attention,Warp Brothers,1qvzL0oWnc4msWpcDiAmGG,Pitex,1wC4PJlpoturIw2hAxB888,"['bubble trance', 'german techno']",0.779,0.908,B,-4.197,0.0732,0.00287,0.891,0.11,0.261,135.005,39,357227,0
Doppler,Charlotte de Witte,0TtgKq96j4bpE5UQUDXrwH,Pitex,1wC4PJlpoturIw2hAxB888,"['belgian techno', 'electra']",0.801,0.713,C#,-8.268,0.0675,0.00164,0.928,0.33,0.0491,134.986,31,433971,0
Minimal,Deborah de Luca,333mKnEIccxUgOwQCCTPD8,Pitex,1wC4PJlpoturIw2hAxB888,"['electra', 'italian techno']",0.723,0.769,B,-8.244,0.0634,0.226,0.892,0.0764,0.241,133.984,54,390447,1
Mother Earth,Fatima Hajji,4U29PAbl99xuzW3JWSX0u0,Pitex,1wC4PJlpoturIw2hAxB888,['spanish techno'],0.575,0.998,A#,-5.957,0.0792,6.29e-05,0.685,0.27,0.671,134.993,37,218666,0
Heute Nacht,Maddix,1eMUGMEWrvTXYWrPobq2dH,Pitex,1wC4PJlpoturIw2hAxB888,['big room'],0.609,0.912,B,-6.593,0.0391,0.0196,0.478,0.133,0.0391,135.027,73,204444,1
Deep Down,Eli Brown,4Lt27VZ8plZTjllm4jeb3x,Pitex,1wC4PJlpoturIw2hAxB888,"['house', 'tech house', 'uk dance']",0.549,0.992,E,-3.637,0.0927,0.0019,0.786,0.141,0.485,129.987,0,220488,0
Dark Waves,Moonwalk,2SIywaExbw39WSlS768Sg6,Pitex,1wC4PJlpoturIw2hAxB888,"['melodic techno', 'nu disco']",0.606,0.874,F,-6.614,0.0353,0.00207,0.88,0.101,0.245,123.97,46,251903,1
Tell Me Why - MEDUZA Remix,Supermode,7jrMFjEq0t09f7m3HnnWXl,Pitex,1wC4PJlpoturIw2hAxB888,No Genre,0.561,0.928,F#,-5.812,0.0371,0.087,0.894,0.332,0.182,125.988,79,171428,1
Human,Jay Lumen,3SyNfiVCa4GHpezUySluf3,Pitex,1wC4PJlpoturIw2hAxB888,"['deep minimal techno', 'funky tech house', 'hungarian techno', 'minimal techno']",0.715,0.909,A#,-7.94,0.0484,0.00405,0.919,0.258,0.287,130.006,36,430000,0
The Door,Space 92,2R5j17Th87vImCG2YEQY6p,Pitex,1wC4PJlpoturIw2hAxB888,['french techno'],0.776,0.958,B,-4.141,0.0625,0.00271,0.915,0.0645,0.143,131.008,16,378184,0
Rave The Planet,A*S*Y*S,3w5ugWaYMy17jjyUXNA7yq,Pitex,1wC4PJlpoturIw2hAxB888,"['dark techno', 'raw techno']",0.705,0.957,B,-6.026,0.0406,0.00947,0.835,0.125,0.0615,133.007,49,407819,1
Escape,Eli Brown,5eLSXWSJphV4u3YZCNXySE,Pitex,1wC4PJlpoturIw2hAxB888,"['house', 'tech house', 'uk dance']",0.585,0.879,F#,-8.928,0.0482,0.000677,0.824,0.0613,0.0454,127.021,61,190866,1
Colonia,Space 92,5N80aklIwhM08q633wWQCK,Pitex,1wC4PJlpoturIw2hAxB888,['french techno'],0.67,0.969,F#,-4.975,0.0586,0.00132,0.855,0.0848,0.192,132.002,25,234546,0
Electric Acid,Mark Dekoda,10OXHKcZZA1KBWbPYB1x90,Pitex,1wC4PJlpoturIw2hAxB888,['dark techno'],0.688,0.933,G,-6.308,0.0864,0.000515,0.753,0.066,0.172,133.975,40,343880,0
Elysium,Clap Codex,0VmJzhgE3LmfzJa1FdYHkl,Pitex,1wC4PJlpoturIw2hAxB888,No Genre,0.67,0.966,C#,-9.557,0.0526,0.00257,0.741,0.119,0.144,127.985,53,253242,1
Control - Original Mix,UMEK,3cwXKrP3RuQ6vlwvwUMJcZ,Pitex,1wC4PJlpoturIw2hAxB888,"['dark techno', 'minimal techno', 'raw techno', 'slovenian electronic']",0.757,0.918,D,-4.932,0.0548,0.00336,0.853,0.255,0.113,129.982,6,387807,0
Rave - Remix,Sam Paganini,1xcxd5hIP1hkU3IOebJkuo,Pitex,1wC4PJlpoturIw2hAxB888,"['deep minimal techno', 'italian techno', 'minimal techno']",0.732,0.627,B,-13.712,0.0524,0.000174,0.895,0.0981,0.266,131.007,59,239083,1
Tadow - Extended Version,Masego,5ejsMurQNLR8oNQnFT2VDG,Pitex,2YNOoT24saknKdDRjb1SJW,"['alternative r&b', 'indie soul']",0.553,0.425,A,-7.194,0.0506,0.519,0.00345,0.101,0.208,122.044,55,485973,1
Mystery Lady (feat. Don Toliver),Masego,2Ee9amLUslOwgoJWZEpSSD,Pitex,2YNOoT24saknKdDRjb1SJW,"['alternative r&b', 'indie soul']",0.747,0.494,D#,-7.957,0.141,0.393,0.0,0.0982,0.624,76.006,62,228453,1
Bye Felicia,Masego,39RwDjX4s7OuUvlutGjBZI,Pitex,2YNOoT24saknKdDRjb1SJW,"['alternative r&b', 'indie soul']",0.56,0.351,G#,-9.817,0.125,0.672,0.0702,0.241,0.623,200.156,30,158112,0
Sides of Me,Masego,0CspMPgdToKj1gY3xpKkrV,Pitex,2YNOoT24saknKdDRjb1SJW,"['alternative r&b', 'indie soul']",0.749,0.463,F,-11.042,0.15,0.26,5.52e-06,0.103,0.546,95.09,30,120180,0
Silver Tongue Devil (feat. Shenseea),Masego,0hfO4THmsjstA7svFPLTVS,Pitex,2YNOoT24saknKdDRjb1SJW,"['alternative r&b', 'indie soul']",0.789,0.653,A,-8.506,0.094,0.513,0.000415,0.0992,0.703,101.985,53,198299,1
Navajo,Masego,6zWU7YALeEDMcPGhKKZJhV,Pitex,2YNOoT24saknKdDRjb1SJW,"['alternative r&b', 'indie soul']",0.567,0.593,F#,-7.404,0.288,0.117,1.32e-06,0.248,0.358,88.545,75,194157,1
Queen Tings - Live At The BET Awards,Masego,1xmbexJ2WXZR0K5mfv5Giw,Pitex,2YNOoT24saknKdDRjb1SJW,"['alternative r&b', 'indie soul']",0.466,0.414,C#,-9.92,0.307,0.627,0.0,0.102,0.39,175.988,31,149918,0
Old Age,Masego,1gWL7x24c5s7q97b3yFeyi,Pitex,2YNOoT24saknKdDRjb1SJW,"['alternative r&b', 'indie soul']",0.756,0.458,F#,-6.434,0.212,0.67,0.0,0.275,0.551,87.893,59,141920,1
Polygamy,Masego,6gBQn2XkGPklGolpwYysJV,Pitex,2YNOoT24saknKdDRjb1SJW,"['alternative r&b', 'indie soul']",0.581,0.38,D#,-9.132,0.0462,0.837,0.0391,0.266,0.301,91.04,25,112863,0
Queen Tings,Masego,5tkR9JkBj3Ueeo8W4k8IZD,Pitex,2YNOoT24saknKdDRjb1SJW,"['alternative r&b', 'indie soul']",0.818,0.461,F#,-6.475,0.292,0.598,0.000135,0.108,0.532,88.006,63,188053,1
Passport,Masego,5MjaLK6LVvCrhSb9U7KjDm,Pitex,2YNOoT24saknKdDRjb1SJW,"['alternative r&b', 'indie soul']",0.785,0.253,C,-11.981,0.214,0.734,0.0,0.302,0.593,98.082,25,197684,0
Yebo/Sema,Masego,7tFZNqsXf7ESFsT8pYd2RV,Pitex,2YNOoT24saknKdDRjb1SJW,"['alternative r&b', 'indie soul']",0.878,0.668,F,-6.455,0.0745,0.397,0.008,0.095,0.725,118.068,0,228463,0
King's Rant,Masego,0BPlV0Mu5rExjWcq9MxUaN,Pitex,2YNOoT24saknKdDRjb1SJW,"['alternative r&b', 'indie soul']",0.811,0.42,D#,-9.889,0.169,0.711,0.00025,0.106,0.481,74.986,50,237200,1
Ooh Nah Nah (feat. Masego),SiR,6NblUCwJXYkQlQ6LhcmSlQ,Pitex,2YNOoT24saknKdDRjb1SJW,"['alternative r&b', 'la pop']",0.85,0.273,G,-11.567,0.278,0.052,2.22e-06,0.104,0.572,116.894,63,240000,1
Prone,Masego,5KaIIT6ijzJvlZPPiJby36,Pitex,2YNOoT24saknKdDRjb1SJW,"['alternative r&b', 'indie soul']",0.8,0.552,F,-7.103,0.0862,0.16,7.05e-05,0.049,0.834,85.005,63,186400,1
Smile (with The Weeknd),Juice WRLD,6wQlQrTY5mVS8EGaFZVwVF,Pitex,0m8RD2NpgB1xdyRCGdYgnv,"['chicago rap', 'melodic rap', 'rap']",0.694,0.685,F#,-6.535,0.133,0.224,0.0,0.124,0.306,158.831,72,196180,1
Enjoy Yourself (feat. Karol G),Pop Smoke,3NWrHCwvyII4fTx05PN3IO,Pitex,0m8RD2NpgB1xdyRCGdYgnv,"['brooklyn drill', 'rap']",0.764,0.676,B,-6.761,0.0927,0.389,0.0,0.215,0.461,97.02,66,197938,1
Mood Swings (feat. Lil Tjay),Pop Smoke,5rZlwNFl01HqLWBQGryKSm,Pitex,0m8RD2NpgB1xdyRCGdYgnv,"['brooklyn drill', 'rap']",0.48,0.602,A#,-6.335,0.368,0.487,0.0,0.0848,0.269,179.798,80,213333,1
What You Know Bout Love,Pop Smoke,2tDDQv6havDcaAEizQAwap,Pitex,0m8RD2NpgB1xdyRCGdYgnv,"['brooklyn drill', 'rap']",0.709,0.548,A#,-8.493,0.353,0.65,1.59e-06,0.133,0.543,83.995,51,160000,1
Paranoia (feat. Gunna & Young Thug),Pop Smoke,3QqJ44HiM84iyZS0G2IKIP,Pitex,0m8RD2NpgB1xdyRCGdYgnv,"['brooklyn drill', 'rap']",0.568,0.646,D,-4.369,0.219,0.231,0.0,0.12,0.24,143.877,64,212658,1
For The Night (feat. Lil Baby & DaBaby),Pop Smoke,0PvFJmanyNQMseIFrU708S,Pitex,0m8RD2NpgB1xdyRCGdYgnv,"['brooklyn drill', 'rap']",0.823,0.586,F#,-6.606,0.2,0.114,0.0,0.193,0.347,125.971,80,190476,1
Gangstas,Pop Smoke,47k25JWFG1aLiaDjkIH10g,Pitex,0m8RD2NpgB1xdyRCGdYgnv,"['brooklyn drill', 'rap']",0.548,0.506,E,-7.434,0.102,0.203,0.0001,0.0788,0.557,119.987,51,160000,1
The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,1H7KnK26kc1YyellpbINEn,Pitex,0m8RD2NpgB1xdyRCGdYgnv,"['brooklyn drill', 'rap']",0.49,0.618,C#,-5.655,0.104,0.0221,3.77e-06,0.259,0.286,99.7,74,201600,1
POPSTAR (feat. Drake),DJ Khaled,6EDO9iiTtwNv6waLwa1UUq,Pitex,0m8RD2NpgB1xdyRCGdYgnv,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",0.8,0.56,F,-4.818,0.261,0.057,0.0,0.134,0.45,163.071,73,200221,1
GREECE (feat. Drake),DJ Khaled,35RJhm1pEovTBwnNR0zWad,Pitex,0m8RD2NpgB1xdyRCGdYgnv,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",0.695,0.343,F,-10.798,0.0432,0.0743,1.04e-06,0.107,0.229,85.84,73,218901,1
Laugh Now Cry Later (feat. Lil Durk),Drake,2SAqBLGA283SUiwJ3xOUVI,Pitex,0m8RD2NpgB1xdyRCGdYgnv,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0.761,0.518,C,-8.871,0.134,0.244,3.47e-05,0.107,0.522,133.976,81,261492,1
When To Say When,Drake,5TCBWmEBrin7etRa4Lswr1,Pitex,0m8RD2NpgB1xdyRCGdYgnv,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0.41,0.82,C#,-6.808,0.533,0.252,0.0,0.538,0.526,170.718,61,223124,1
ROCKSTAR (feat. Roddy Ricch),DaBaby,7ytR5pFWmSjzHJIeQkgog4,Pitex,0m8RD2NpgB1xdyRCGdYgnv,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",0.746,0.69,B,-7.956,0.164,0.247,0.0,0.101,0.497,89.977,79,181733,1
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,2MbdDtCv5LUVjYy9RuGTgC,Pitex,0m8RD2NpgB1xdyRCGdYgnv,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",0.904,0.723,B,-5.224,0.26,0.0631,0.0,0.185,0.835,145.013,73,227478,1
Transportin',Kodak Black,1WIZiOuNO3woKfdlSK2gNn,Pitex,0m8RD2NpgB1xdyRCGdYgnv,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",0.804,0.66,A#,-4.86,0.0726,0.0319,0.0,0.103,0.257,94.053,76,169344,1
SIN SEÑAL,Quevedo,1Y62KpDaP5MEL43ZcI6IaG,Pitex,0m8RD2NpgB1xdyRCGdYgnv,"['rap canario', 'trap latino', 'urbano latino']",0.822,0.851,B,-3.314,0.0422,0.333,0.00792,0.105,0.749,117.992,70,185084,1
Não Hesitava Um Segundo,Tozé Brito (de) novo,2l6ABDJ7ks8pgIf5q2euTZ,Rafa,031uUO30pTV2rtgvn7VSB6,No Genre,0.577,0.794,C,-6.092,0.0332,0.145,0.00242,0.27,0.875,160.096,16,173173,0
Aeromoço,Samuel Uria,0MhlXU7kyKnETkI48eWfek,Rafa,031uUO30pTV2rtgvn7VSB6,"['musica portuguesa contemporanea', 'portuguese indie']",0.564,0.437,C,-8.52,0.0272,0.14,0.0408,0.0986,0.366,140.05,0,184871,0
Cedo ou Tarde,Luís Severo,4V0URv4ezoUG7jYvs3Ls23,Rafa,031uUO30pTV2rtgvn7VSB6,"['musica portuguesa contemporanea', 'portuguese indie', 'portuguese rock']",0.54,0.0538,F,-29.969,0.0503,0.684,0.000978,0.117,0.147,116.889,33,295333,0
Bellevue,GNR,4HNbpPx2vytIsvCGup909W,Rafa,031uUO30pTV2rtgvn7VSB6,['portuguese rock'],0.757,0.467,C,-17.05,0.0328,0.635,0.000316,0.105,0.667,105.268,27,255893,0
Pó no Pé,Cassete Pirata,4maeM3arlWAEc0CWFtkQWh,Rafa,031uUO30pTV2rtgvn7VSB6,"['portuguese indie', 'portuguese rock']",0.572,0.528,E,-8.2,0.0264,0.141,0.31,0.115,0.484,110.015,24,265886,0
Safe In Your Skin,Title Fight,1acjIzGS1YUrx6nSuktnqU,Rafa,7ecbxkvxV0TvB2WCGJgqbq,"['alternative emo', 'dreamo', 'emo', 'grungegaze', 'spacegrunge']",0.437,0.252,C,-11.114,0.0787,0.664,0.908,0.181,0.255,108.881,71,154800,1
Youngest Daughter,Superheaven,3tYxhPqkioZEV5el3DJxLQ,Rafa,7ecbxkvxV0TvB2WCGJgqbq,"['dreamo', 'post-grunge', 'spacegrunge']",0.492,0.762,G#,-6.813,0.0388,0.000551,0.125,0.366,0.413,129.682,76,249514,1
Eddie Vedder,Local H,0cGvHzeVPpH511QtO9wSY5,Rafa,7ecbxkvxV0TvB2WCGJgqbq,"['alternative rock', 'grunge', 'post-grunge']",0.456,0.906,G#,-6.394,0.043,4.76e-05,0.00333,0.0965,0.441,125.848,48,209973,1
Low,Violent Soho,58TTWe6567BV4LDiJSBlrd,Rafa,7ecbxkvxV0TvB2WCGJgqbq,"['australian garage punk', 'australian indie', 'australian surf rock', 'brisbane indie']",0.513,0.46,D,-9.934,0.0278,0.11,0.287,0.0855,0.124,138.024,0,346853,0
Red Dust,Zero 7,0Xc02wFzRgNzQORE0xE9iW,Rafa,0hPUrFgg4WIO8pe8tMTDu0,"['downtempo', 'electronica', 'trip hop']",0.579,0.416,E,-10.246,0.0274,0.466,0.851,0.135,0.191,86.004,43,340333,0
Le voyage de Pénélope,Air,2AFttonwFsCFpC6Cos9pcZ,Rafa,0hPUrFgg4WIO8pe8tMTDu0,"['ambient pop', 'downtempo', 'electronica', 'indietronica', 'trip hop']",0.505,0.513,D,-9.648,0.031,0.557,0.894,0.206,0.309,129.871,49,190866,1
Elle et moi,Lemongrass,6bxMLISz19aaGCUpZKcxh1,Rafa,0hPUrFgg4WIO8pe8tMTDu0,"['chill lounge', 'electro jazz', 'nu jazz', 'trip hop']",0.609,0.542,G#,-9.52,0.0249,0.552,0.621,0.129,0.259,106.459,47,189240,1
Misnomer,Four Tet,162kSicrPNVsZo7KPjGOhZ,Rafa,0hPUrFgg4WIO8pe8tMTDu0,"['electronica', 'folktronica', 'indietronica', 'intelligent dance music', 'trip hop']",0.665,0.501,C#,-12.769,0.0575,0.408,0.0349,0.147,0.801,107.035,22,200640,0
Post Houmous,Morcheeba,3TcPdLmJd4bkexN5QeZwre,Rafa,0hPUrFgg4WIO8pe8tMTDu0,"['downtempo', 'electronica', 'trip hop']",0.703,0.359,G,-11.785,0.0505,0.0822,0.93,0.11,0.0701,92.068,62,108306,1
The Weight Of My Words - Four Tet Remix,Kings of Convenience,2phNLvZAMBfxX9d7VzhmQV,Rafa,0hPUrFgg4WIO8pe8tMTDu0,"['bergen indie', 'melancholia', 'norwegian indie']",0.499,0.47,F#,-10.484,0.0672,0.432,0.954,0.329,0.276,145.116,46,296760,1
Lady - Ezra Collective Version,Ezra Collective,3pOT3YM1WPFsCyQIRgSBNP,Rafa,5RAcHEJ5lxrF5LvXYkqMCn,"['british jazz', 'indie soul']",0.5,0.725,C#,-8.807,0.106,0.00331,0.846,0.117,0.572,125.4,45,347266,1
Pure Body,tyroneisaacstuart,6zFHFIS29EtNW7s1U4x7WI,Rafa,5RAcHEJ5lxrF5LvXYkqMCn,No Genre,0.542,0.759,C#,-7.996,0.196,0.0115,0.00571,0.106,0.573,105.363,10,309322,0
Timewave Zero,The Comet Is Coming,2fOutkvdVCHmgAs1ITpAKJ,Rafa,5RAcHEJ5lxrF5LvXYkqMCn,"['british jazz', 'chamber psych']",0.336,0.931,D,-5.525,0.101,0.0995,0.808,0.481,0.401,156.758,28,320760,0
Doin' It,Herbie Hancock,3qQVUOHJdgIFWJd0jrG9GE,Rafa,5RAcHEJ5lxrF5LvXYkqMCn,"['contemporary post-bop', 'instrumental funk', 'jazz', 'jazz funk', 'jazz fusion', 'jazz piano']",0.739,0.882,B,-11.946,0.0539,0.109,0.684,0.0185,0.941,98.424,51,482720,1
Wiggle Waggle,Herbie Hancock,2akqjwBZxyDIEJEJXq4Cvx,Rafa,5RAcHEJ5lxrF5LvXYkqMCn,"['contemporary post-bop', 'instrumental funk', 'jazz', 'jazz funk', 'jazz fusion', 'jazz piano']",0.48,0.843,F,-9.195,0.0736,0.173,2.06e-05,0.079,0.833,120.231,38,351666,0
kisses,Slowdive,2qUNrUbCYoUE6MsOR3tTD1,Rafa,1dUO4LZexscukWGLiXdxqP,"['alternative rock', 'dream pop', 'reading indie', 'shoegaze']",0.57,0.804,B,-7.032,0.0329,0.0195,0.724,0.0587,0.471,128.031,16,237434,0
Running Up That Hill,Placebo,0uYVJ8z5kgMayMNPJA6Cz9,Rafa,1dUO4LZexscukWGLiXdxqP,"['alternative rock', 'britpop', 'permanent wave', 'rock']",0.45,0.357,A#,-13.691,0.0338,0.268,0.519,0.0944,0.0838,179.935,67,297320,1
Bloodhail,Have A Nice Life,5qZ4c1EBVWpmz1GBaks8Uq,Rafa,1dUO4LZexscukWGLiXdxqP,"['blackgaze', 'doomgaze', 'dream pop', 'nu gaze']",0.182,0.607,G#,-9.543,0.0349,0.0332,0.00786,0.166,0.41,75.562,63,338000,1
Covet,Basement,1AMADyXgIWayh5vXLZo2qF,Rafa,1dUO4LZexscukWGLiXdxqP,"['alternative emo', 'dreamo', 'emo']",0.428,0.799,E,-6.265,0.0468,0.00139,0.0742,0.0788,0.228,139.052,77,227340,1
Please Please Please Let Me Get What I Want - 2005 Remaster,Deftones,42gzADgUU7e2yu5Qn8WfeC,Rafa,1dUO4LZexscukWGLiXdxqP,"['alternative metal', 'nu metal', 'rap metal', 'rock', 'sacramento indie']",0.111,0.843,D,-4.645,0.0613,4.02e-06,0.409,0.136,0.149,190.747,68,124173,1
Souvlaki Space Station,Slowdive,76JhicgPtW4zbN72tpnMyA,Rafa,1dUO4LZexscukWGLiXdxqP,"['alternative rock', 'dream pop', 'reading indie', 'shoegaze']",0.387,0.599,E,-8.277,0.0301,0.00365,0.789,0.134,0.443,137.936,54,357373,1
Search And Destroy,Various Artists,0tHUdwmRvao8Hd0EV9WFSW,Rafa,3DORQnks6Ja0L85klW1ycn,No Genre,0.695,0.84,B,-7.977,0.0916,0.0377,0.331,0.207,0.623,157.038,16,223146,0
